elapsed_sec,version,fps,frame_time_ms,cpu_time_ms,gpu_time_ms,avg_fps,min_fps,max_fps,std_dev_fps,avg_cpu_time_ms,avg_gpu_time_ms
0.219,baseline,5.63,177.51,84.01,0.00,5.63,5.63,5.63,0.00,84.01,0.00
0.272,baseline,10.42,95.94,41.20,46.48,7.31,5.63,10.42,40.78,62.60,46.48
0.313,baseline,23.92,41.81,40.43,38.95,9.52,5.63,23.92,55.78,55.21,42.72
0.354,baseline,24.34,41.08,40.31,38.30,11.23,5.63,24.34,55.69,51.49,41.25
0.394,baseline,24.61,40.64,40.11,37.99,12.60,5.63,24.61,53.45,49.21,40.43
0.433,baseline,24.85,40.24,39.15,39.12,13.72,5.63,24.85,50.92,47.53,40.17
0.474,baseline,25.29,39.55,40.02,37.89,14.68,5.63,25.29,48.57,46.46,39.79
0.513,baseline,24.94,40.10,38.90,38.34,15.48,5.63,25.29,46.37,45.52,39.58
0.552,baseline,25.44,39.31,38.90,37.90,16.18,5.63,25.44,44.43,44.78,39.37
0.590,baseline,25.57,39.11,37.85,37.96,16.80,5.63,25.57,42.70,44.09,39.22
0.628,baseline,26.11,38.31,37.72,36.78,17.36,5.63,26.11,41.16,43.51,38.97
0.666,baseline,26.45,37.80,37.86,36.78,17.87,5.63,26.45,39.79,43.04,38.77
0.706,baseline,26.13,38.27,39.11,36.85,18.32,5.63,26.45,38.52,42.74,38.61
0.745,baseline,25.04,39.93,38.03,37.18,18.68,5.63,26.45,37.31,42.40,38.50
0.783,baseline,26.22,38.14,37.89,36.90,19.04,5.63,26.45,36.25,42.10,38.39
0.821,baseline,26.06,38.37,37.80,36.91,19.37,5.63,26.45,35.26,41.83,38.29
0.859,baseline,26.41,37.87,37.91,37.00,19.68,5.63,26.45,34.36,41.60,38.21
0.897,baseline,26.08,38.34,37.82,36.76,19.95,5.63,26.45,33.52,41.39,38.12
0.935,baseline,26.38,37.91,37.83,36.89,20.21,5.63,26.45,32.74,41.20,38.05
0.974,baseline,26.07,38.36,38.02,36.69,20.44,5.63,26.45,32.00,41.04,37.98
1.012,baseline,26.22,38.13,38.13,36.77,20.65,5.63,26.45,31.31,40.91,37.92
1.050,baseline,25.82,38.73,37.88,36.81,20.84,5.63,26.45,30.66,40.77,37.87
1.088,baseline,26.32,37.99,37.93,36.81,21.03,5.63,26.45,30.06,40.64,37.82
1.127,baseline,25.96,38.51,38.06,36.90,21.20,5.63,26.45,29.48,40.54,37.78
1.165,baseline,26.20,38.17,38.13,36.80,21.37,5.63,26.45,28.94,40.44,37.74
1.205,baseline,25.74,38.85,39.08,36.72,21.51,5.63,26.45,28.42,40.39,37.70
1.243,baseline,25.51,39.21,37.92,37.16,21.63,5.63,26.45,27.92,40.30,37.68
1.282,baseline,25.95,38.54,37.94,36.85,21.76,5.63,26.45,27.45,40.21,37.65
1.320,baseline,26.30,38.02,37.84,36.81,21.89,5.63,26.45,27.01,40.13,37.62
1.358,baseline,26.06,38.37,37.88,36.81,22.01,5.63,26.45,26.59,40.06,37.59
1.397,baseline,26.35,37.96,39.01,36.82,22.13,5.63,26.45,26.19,40.02,37.56
1.436,baseline,25.22,39.64,37.94,37.42,22.21,5.63,26.45,25.80,39.96,37.56
1.474,baseline,26.30,38.02,38.00,36.68,22.32,5.63,26.45,25.43,39.90,37.53
1.513,baseline,25.84,38.70,38.01,36.79,22.41,5.63,26.45,25.08,39.84,37.51
1.551,baseline,26.22,38.14,37.99,36.70,22.50,5.63,26.45,24.74,39.79,37.49
1.589,baseline,25.85,38.68,37.97,36.67,22.58,5.63,26.45,24.41,39.74,37.46
1.628,baseline,26.27,38.07,38.09,36.70,22.67,5.63,26.45,24.10,39.69,37.44
1.666,baseline,25.79,38.78,38.03,36.72,22.74,5.63,26.45,23.80,39.65,37.42
1.704,baseline,26.22,38.13,37.96,36.79,22.82,5.63,26.45,23.51,39.61,37.41
1.743,baseline,25.94,38.54,37.75,36.85,22.89,5.63,26.45,23.23,39.56,37.39
1.780,baseline,26.43,37.84,37.68,36.72,22.96,5.63,26.45,22.96,39.51,37.37
1.819,baseline,26.26,38.08,37.75,36.69,23.03,5.63,26.45,22.70,39.47,37.36
1.856,baseline,26.43,37.83,37.82,36.83,23.10,5.63,26.45,22.45,39.43,37.34
1.895,baseline,26.15,38.24,37.94,36.71,23.16,5.63,26.45,22.21,39.40,37.33
1.933,baseline,26.30,38.03,38.16,36.70,23.22,5.63,26.45,21.97,39.37,37.32
1.973,baseline,25.57,39.12,39.24,36.76,23.27,5.63,26.45,21.74,39.37,37.30
2.011,baseline,25.41,39.35,38.00,36.92,23.31,5.63,26.45,21.51,39.34,37.29
2.050,baseline,25.85,38.69,38.13,36.79,23.36,5.63,26.45,21.30,39.32,37.28
2.088,baseline,26.15,38.24,38.02,36.74,23.41,5.63,26.45,21.09,39.29,37.27
2.127,baseline,25.83,38.72,38.02,36.91,23.45,5.63,26.45,20.88,39.26,37.27
2.165,baseline,26.23,38.12,37.97,36.82,23.50,5.63,26.45,20.69,39.24,37.26
2.204,baseline,25.88,38.64,37.91,36.73,23.54,5.63,26.45,20.49,39.21,37.25
2.242,baseline,26.33,37.98,37.84,36.95,23.59,5.63,26.45,20.31,39.19,37.24
2.280,baseline,26.11,38.30,37.82,36.72,23.63,5.63,26.45,20.13,39.16,37.23
2.318,baseline,26.36,37.94,37.91,36.69,23.68,5.63,26.45,19.95,39.14,37.22
2.356,baseline,25.92,38.58,37.91,36.80,23.71,5.63,26.45,19.78,39.12,37.21
2.394,baseline,26.32,37.99,37.78,36.79,23.76,5.63,26.45,19.61,39.09,37.21
2.433,baseline,26.15,38.24,37.89,36.89,23.79,5.63,26.45,19.45,39.07,37.20
2.472,baseline,26.34,37.97,39.24,36.79,23.83,5.63,26.45,19.29,39.08,37.19
2.511,baseline,24.97,40.05,38.00,37.05,23.85,5.63,26.45,19.13,39.06,37.19
2.549,baseline,26.25,38.10,37.97,36.71,25.25,10.42,26.45,7.38,38.29,37.18
2.588,baseline,25.87,38.66,38.15,36.79,25.87,23.92,26.45,0.84,38.24,37.02
2.626,baseline,26.14,38.26,38.00,36.78,25.91,24.34,26.45,0.74,38.20,36.98
2.665,baseline,25.87,38.66,38.10,36.99,25.94,24.61,26.45,0.66,38.16,36.96
2.704,baseline,26.18,38.20,39.06,36.95,25.97,24.85,26.45,0.60,38.14,36.95
2.743,baseline,25.16,39.75,39.02,37.13,25.97,24.94,26.45,0.58,38.14,36.91
2.783,baseline,25.58,39.10,39.19,37.29,25.98,24.94,26.45,0.57,38.13,36.90
2.821,baseline,25.12,39.82,37.88,37.08,25.98,24.97,26.45,0.56,38.11,36.88
2.860,baseline,26.35,37.95,38.84,36.66,26.00,24.97,26.45,0.55,38.11,36.86
2.898,baseline,25.49,39.23,37.74,36.99,25.99,24.97,26.45,0.56,38.11,36.84
2.936,baseline,26.46,37.80,37.82,36.77,26.00,24.97,26.46,0.56,38.11,36.84
2.976,baseline,26.11,38.31,39.40,36.88,25.99,24.97,26.46,0.56,38.14,36.85
3.015,baseline,25.30,39.53,38.64,37.03,25.98,24.97,26.46,0.57,38.13,36.85
3.055,baseline,25.55,39.13,39.45,36.99,25.99,24.97,26.46,0.55,38.15,36.85
3.094,baseline,25.26,39.58,39.11,37.26,25.97,24.97,26.46,0.56,38.17,36.85
3.134,baseline,25.12,39.81,39.04,37.25,25.96,24.97,26.46,0.59,38.19,36.86
3.173,baseline,25.55,39.14,39.21,37.10,25.94,24.97,26.46,0.59,38.21,36.86
3.213,baseline,25.04,39.93,39.17,37.15,25.93,24.97,26.46,0.61,38.24,36.87
3.252,baseline,25.45,39.30,39.11,37.20,25.91,24.97,26.46,0.61,38.26,36.87
3.292,baseline,25.09,39.85,39.25,37.18,25.89,24.97,26.46,0.63,38.28,36.88
3.331,baseline,25.39,39.39,39.17,37.51,25.88,24.97,26.46,0.64,38.30,36.89
3.371,baseline,25.09,39.86,39.22,37.70,25.87,24.97,26.46,0.66,38.32,36.91
3.411,baseline,25.43,39.32,39.06,37.80,25.85,24.97,26.46,0.66,38.34,36.92
3.450,baseline,25.26,39.58,39.00,37.89,25.84,24.97,26.46,0.67,38.35,36.94
3.489,baseline,25.59,39.08,39.13,37.61,25.83,24.97,26.46,0.66,38.37,36.95
3.529,baseline,25.18,39.72,39.48,37.66,25.82,24.97,26.46,0.68,38.38,36.97
3.569,baseline,25.25,39.61,39.51,37.70,25.82,24.97,26.46,0.68,38.40,36.98
3.609,baseline,24.80,40.32,39.18,37.75,25.80,24.80,26.46,0.71,38.42,36.99
3.648,baseline,25.46,39.28,39.27,37.78,25.78,24.80,26.46,0.71,38.45,37.01
3.688,baseline,25.01,39.99,39.16,37.81,25.76,24.80,26.46,0.72,38.47,37.03
3.727,baseline,25.48,39.25,39.12,37.61,25.75,24.80,26.46,0.72,38.47,37.04
3.768,baseline,25.11,39.83,40.33,38.08,25.75,24.80,26.46,0.72,38.51,37.05
3.807,baseline,24.69,40.51,37.93,38.05,25.72,24.69,26.46,0.74,38.51,37.07
3.846,baseline,25.96,38.52,39.01,36.90,25.72,24.69,26.46,0.74,38.53,37.07
3.885,baseline,25.59,39.08,39.00,37.17,25.71,24.69,26.46,0.74,38.54,37.08
3.925,baseline,25.27,39.57,38.94,37.08,25.70,24.69,26.46,0.74,38.56,37.09
3.964,baseline,25.63,39.02,39.09,37.43,25.69,24.69,26.46,0.73,38.58,37.10
4.004,baseline,25.05,39.92,39.18,37.42,25.68,24.69,26.46,0.74,38.59,37.11
4.043,baseline,25.46,39.28,39.08,37.52,25.67,24.69,26.46,0.74,38.61,37.12
4.083,baseline,25.15,39.76,39.13,37.77,25.65,24.69,26.46,0.74,38.64,37.14
4.122,baseline,25.47,39.26,39.14,37.62,25.64,24.69,26.46,0.73,38.66,37.16
4.162,baseline,25.11,39.83,39.33,37.68,25.62,24.69,26.46,0.73,38.69,37.17
4.202,baseline,25.37,39.42,39.66,37.93,25.60,24.69,26.46,0.71,38.72,37.19
4.243,baseline,24.90,40.15,40.93,37.86,25.58,24.69,26.46,0.72,38.77,37.21
4.283,baseline,24.36,41.05,39.51,38.32,25.55,24.36,26.46,0.75,38.79,37.24
4.323,baseline,25.00,40.00,39.33,38.15,25.54,24.36,26.46,0.75,38.79,37.26
4.362,baseline,25.36,39.44,39.36,37.76,25.54,24.36,26.46,0.75,38.81,37.27
4.403,baseline,24.89,40.17,39.47,38.17,25.52,24.36,26.46,0.76,38.84,37.30
4.443,baseline,25.28,39.56,40.67,38.38,25.51,24.36,26.46,0.75,38.88,37.32
4.483,baseline,24.30,41.15,39.61,38.25,25.48,24.30,26.46,0.79,38.91,37.35
4.523,baseline,25.16,39.74,39.62,38.26,25.46,24.30,26.46,0.78,38.93,37.37
4.564,baseline,24.93,40.12,40.61,37.93,25.45,24.30,26.46,0.78,38.98,37.39
4.604,baseline,24.57,40.71,39.30,38.49,25.42,24.30,26.46,0.78,39.00,37.42
4.645,baseline,24.99,40.01,41.01,38.22,25.40,24.30,26.46,0.78,39.06,37.44
4.685,baseline,24.31,41.13,39.55,38.45,25.36,24.30,26.46,0.79,39.08,37.47
4.727,baseline,24.42,40.94,40.73,38.25,25.34,24.30,26.46,0.80,39.13,37.49
4.768,baseline,24.48,40.84,40.73,38.61,25.31,24.30,26.46,0.80,39.18,37.53
4.808,baseline,24.26,41.22,39.55,38.49,25.28,24.26,26.46,0.81,39.21,37.55
4.849,baseline,25.22,39.66,40.48,38.02,25.26,24.26,26.46,0.78,39.23,37.57
4.890,baseline,24.21,41.30,40.52,38.66,25.25,24.21,26.46,0.81,39.27,37.60
4.931,baseline,24.62,40.61,40.42,38.47,25.22,24.21,26.46,0.80,39.31,37.63
4.972,baseline,24.24,41.26,40.74,38.61,25.19,24.21,26.46,0.81,39.35,37.66
5.013,baseline,24.48,40.85,40.51,38.24,25.16,24.21,26.46,0.80,39.40,37.68
5.054,baseline,24.38,41.02,40.45,38.51,25.14,24.21,26.46,0.81,39.44,37.71
5.095,baseline,24.64,40.58,40.80,38.36,25.11,24.21,26.46,0.79,39.46,37.73
5.136,baseline,24.21,41.31,40.53,38.44,25.10,24.21,26.46,0.81,39.49,37.75
5.176,baseline,24.60,40.65,40.61,38.42,25.08,24.21,26.46,0.81,39.51,37.77
5.217,baseline,24.32,41.13,40.55,38.76,25.07,24.21,26.46,0.82,39.56,37.80
5.258,baseline,24.59,40.67,40.40,38.48,25.04,24.21,26.46,0.79,39.58,37.83
5.299,baseline,24.31,41.13,40.17,38.18,25.02,24.21,26.46,0.80,39.62,37.85
5.339,baseline,24.82,40.29,40.22,38.53,24.99,24.21,26.11,0.75,39.66,37.88
5.380,baseline,24.41,40.97,40.25,38.52,24.97,24.21,25.96,0.72,39.68,37.91
5.421,baseline,24.76,40.38,40.37,38.57,24.96,24.21,25.96,0.72,39.71,37.93
5.462,baseline,24.27,41.20,40.58,38.54,24.93,24.21,25.96,0.73,39.73,37.96
5.503,baseline,24.57,40.69,40.38,38.51,24.92,24.21,25.96,0.73,39.75,37.98
5.544,baseline,24.26,41.21,40.66,38.55,24.91,24.21,25.96,0.74,39.77,38.00
5.585,baseline,24.52,40.78,40.74,38.38,24.89,24.21,25.96,0.73,39.80,38.02
5.625,baseline,24.25,41.24,39.83,38.48,24.88,24.21,25.96,0.74,39.81,38.05
5.665,baseline,25.02,39.96,39.79,37.17,24.87,24.21,25.96,0.73,39.82,38.04
5.705,baseline,24.81,40.30,39.45,37.50,24.87,24.21,25.96,0.73,39.83,38.05
5.745,baseline,25.28,39.56,39.78,37.60,24.87,24.21,25.96,0.73,39.84,38.05
5.785,baseline,24.83,40.27,39.38,38.24,24.86,24.21,25.96,0.73,39.84,38.06
5.825,baseline,25.33,39.47,40.36,38.13,24.86,24.21,25.96,0.73,39.86,38.07
5.866,baseline,24.40,40.99,40.14,38.40,24.84,24.21,25.96,0.73,39.88,38.07
5.906,baseline,24.83,40.27,39.18,38.37,24.83,24.21,25.96,0.71,39.88,38.09
5.947,baseline,25.07,39.89,40.64,38.06,24.83,24.21,25.96,0.71,39.90,38.09
5.988,baseline,24.54,40.75,40.70,38.45,24.82,24.21,25.96,0.71,39.92,38.11
6.029,baseline,24.28,41.19,40.40,38.34,24.81,24.21,25.96,0.72,39.94,38.12
6.069,baseline,24.66,40.55,40.36,38.59,24.80,24.21,25.96,0.70,39.96,38.13
6.110,baseline,24.33,41.11,40.39,38.52,24.79,24.21,25.96,0.71,39.98,38.14
6.151,baseline,24.69,40.50,40.52,38.74,24.77,24.21,25.96,0.70,40.00,38.16
6.192,baseline,24.37,41.04,40.60,38.78,24.76,24.21,25.96,0.70,40.01,38.17
6.233,baseline,24.56,40.72,40.72,38.71,24.76,24.21,25.96,0.70,40.05,38.18
6.274,baseline,24.05,41.58,40.19,38.66,24.73,24.05,25.63,0.67,40.07,38.21
6.314,baseline,24.83,40.27,40.27,38.37,24.71,24.05,25.63,0.65,40.09,38.23
6.355,baseline,24.44,40.91,40.33,38.55,24.70,24.05,25.63,0.64,40.12,38.26
6.396,baseline,24.74,40.42,40.83,38.49,24.69,24.05,25.47,0.61,40.15,38.27
6.437,baseline,24.19,41.33,40.84,38.79,24.67,24.05,25.47,0.62,40.17,38.30
6.478,baseline,24.40,40.99,40.29,38.43,24.66,24.05,25.47,0.60,40.19,38.31
6.519,baseline,24.37,41.04,40.80,38.45,24.64,24.05,25.47,0.59,40.22,38.32
6.561,baseline,24.42,40.95,41.09,38.35,24.63,24.05,25.37,0.57,40.25,38.34
6.602,baseline,24.03,41.61,40.67,38.78,24.61,24.03,25.37,0.57,40.28,38.35
6.640,baseline,24.51,40.80,38.14,38.71,24.59,24.03,25.36,0.55,40.25,38.37
6.680,baseline,25.74,38.85,38.91,37.13,24.61,24.03,25.74,0.59,40.22,38.35
6.719,baseline,25.64,39.00,38.75,37.90,24.63,24.03,25.74,0.63,40.20,38.35
6.759,baseline,25.50,39.22,39.94,37.97,24.64,24.03,25.74,0.65,40.22,38.34
6.799,baseline,25.00,39.99,39.85,38.31,24.63,24.03,25.74,0.63,40.22,38.35
6.838,baseline,24.87,40.21,38.84,38.18,24.63,24.03,25.74,0.63,40.21,38.35
6.878,baseline,25.70,38.92,39.78,38.05,24.64,24.03,25.74,0.66,40.20,38.35
6.918,baseline,24.92,40.12,40.02,38.15,24.65,24.03,25.74,0.65,40.20,38.35
6.958,baseline,24.93,40.11,39.11,38.53,24.64,24.03,25.74,0.65,40.20,38.35
6.997,baseline,25.17,39.72,39.26,37.21,24.65,24.03,25.74,0.65,40.17,38.34
7.037,baseline,25.40,39.37,39.43,37.56,24.66,24.03,25.74,0.67,40.18,38.32
7.077,baseline,25.04,39.93,39.36,37.76,24.66,24.03,25.74,0.67,40.15,38.32
7.117,baseline,25.35,39.45,40.31,38.10,24.68,24.03,25.74,0.68,40.16,38.31
7.157,baseline,24.36,41.05,39.35,38.47,24.68,24.03,25.74,0.68,40.14,38.31
7.198,baseline,25.35,39.46,40.69,38.15,24.69,24.03,25.74,0.70,40.14,38.31
7.239,baseline,24.28,41.19,40.58,38.50,24.69,24.03,25.74,0.70,40.15,38.31
7.280,baseline,24.58,40.68,40.44,38.55,24.68,24.03,25.74,0.69,40.15,38.31
7.321,baseline,24.20,41.32,40.42,38.75,24.68,24.03,25.74,0.69,40.15,38.32
7.362,baseline,24.67,40.53,40.72,38.70,24.68,24.03,25.74,0.69,40.16,38.32
7.403,baseline,24.26,41.22,40.34,39.16,24.68,24.03,25.74,0.69,40.15,38.33
7.444,baseline,24.70,40.49,40.76,38.82,24.69,24.03,25.74,0.69,40.15,38.34
7.485,baseline,24.25,41.25,40.66,39.23,24.68,24.03,25.74,0.69,40.16,38.35
7.526,baseline,24.51,40.79,40.73,38.85,24.68,24.03,25.74,0.69,40.16,38.36
7.567,baseline,24.05,41.58,40.69,38.71,24.68,24.03,25.74,0.70,40.16,38.36
7.608,baseline,24.50,40.81,40.59,38.73,24.68,24.03,25.74,0.70,40.16,38.37
7.650,baseline,24.02,41.63,40.63,38.82,24.67,24.02,25.74,0.71,40.16,38.37
7.690,baseline,24.54,40.75,40.76,38.60,24.67,24.02,25.74,0.71,40.17,38.37
7.732,baseline,24.23,41.27,41.08,39.03,24.67,24.02,25.74,0.71,40.18,38.39
7.773,baseline,24.28,41.19,41.05,38.93,24.66,24.02,25.74,0.71,40.20,38.39
7.815,baseline,24.06,41.57,40.99,39.16,24.65,24.02,25.74,0.72,40.21,38.40
7.855,baseline,24.33,41.10,40.44,39.27,24.65,24.02,25.74,0.73,40.21,38.42
7.896,baseline,24.30,41.16,40.21,39.33,24.65,24.02,25.74,0.73,40.20,38.43
7.936,baseline,24.83,40.28,40.25,38.91,24.65,24.02,25.74,0.73,40.20,38.43
7.979,baseline,24.46,40.88,41.53,38.98,24.65,24.02,25.74,0.72,40.22,38.44
8.019,baseline,24.02,41.63,40.79,39.43,24.65,24.02,25.74,0.74,40.22,38.46
8.061,baseline,24.21,41.31,40.53,39.01,24.65,24.02,25.74,0.74,40.23,38.47
8.101,baseline,24.62,40.62,40.29,39.14,24.64,24.02,25.74,0.73,40.24,38.50
8.142,baseline,24.39,41.00,40.34,39.13,24.63,24.02,25.74,0.73,40.25,38.53
8.183,baseline,24.73,40.43,40.85,39.06,24.62,24.02,25.74,0.72,40.27,38.55
8.224,baseline,24.19,41.34,40.83,39.29,24.61,24.02,25.74,0.73,40.29,38.57
8.265,baseline,24.43,40.94,40.34,39.49,24.60,24.02,25.74,0.71,40.29,38.59
8.306,baseline,24.36,41.05,40.17,39.09,24.60,24.02,25.74,0.71,40.29,38.60
8.346,baseline,24.85,40.24,40.35,38.98,24.60,24.02,25.74,0.71,40.31,38.61
8.388,baseline,24.35,41.07,41.55,39.26,24.59,24.02,25.74,0.71,40.33,38.63
8.429,baseline,24.00,41.66,40.81,39.30,24.58,24.00,25.74,0.72,40.33,38.65
8.471,baseline,24.21,41.31,40.98,39.17,24.57,24.00,25.74,0.72,40.34,38.66
8.512,baseline,24.33,41.10,41.15,38.95,24.57,24.00,25.74,0.72,40.35,38.67
8.553,baseline,24.00,41.67,40.41,39.29,24.56,24.00,25.74,0.73,40.35,38.68
8.594,baseline,24.70,40.48,41.23,39.26,24.56,24.00,25.74,0.73,40.36,38.69
8.635,baseline,23.84,41.94,40.13,39.60,24.55,23.84,25.74,0.75,40.36,38.70
8.677,baseline,24.85,40.24,41.51,38.83,24.56,23.84,25.74,0.75,40.37,38.71
8.718,baseline,23.61,42.36,40.34,39.50,24.55,23.61,25.74,0.77,40.37,38.72
8.759,baseline,24.74,40.43,40.62,38.87,24.55,23.61,25.74,0.77,40.38,38.73
8.800,baseline,24.33,41.11,40.93,39.24,24.55,23.61,25.74,0.77,40.39,38.74
8.841,baseline,24.36,41.05,40.99,39.29,24.54,23.61,25.74,0.77,40.39,38.75
8.882,baseline,24.10,41.50,40.56,39.47,24.54,23.61,25.74,0.77,40.39,38.76
8.924,baseline,24.61,40.63,41.40,39.29,24.54,23.61,25.74,0.77,40.40,38.78
8.965,baseline,23.71,42.17,40.17,39.54,24.53,23.61,25.74,0.79,40.39,38.80
9.006,baseline,24.84,40.26,41.39,39.31,24.54,23.61,25.74,0.79,40.40,38.81
9.048,baseline,23.68,42.24,40.68,39.54,24.53,23.61,25.74,0.81,40.40,38.83
9.088,baseline,24.51,40.80,40.55,39.22,24.53,23.61,25.74,0.81,40.44,38.83
9.130,baseline,24.37,41.04,41.66,39.14,24.51,23.61,25.70,0.77,40.49,38.87
9.171,baseline,23.93,41.78,40.78,39.58,24.48,23.61,25.70,0.74,40.52,38.90
9.214,baseline,24.22,41.28,41.98,39.46,24.46,23.61,25.70,0.72,40.55,38.92
9.255,baseline,23.76,42.09,40.73,39.62,24.44,23.61,25.70,0.72,40.57,38.94
9.296,baseline,24.26,41.22,40.84,39.32,24.43,23.61,25.70,0.72,40.60,38.96
9.337,baseline,24.42,40.96,41.05,39.33,24.41,23.61,25.40,0.67,40.62,38.98
9.380,baseline,24.06,41.56,41.96,39.39,24.40,23.61,25.40,0.66,40.65,39.00
9.420,baseline,23.75,42.10,40.60,39.91,24.38,23.61,25.40,0.67,40.68,39.03
9.463,baseline,24.11,41.47,41.57,39.15,24.36,23.61,25.40,0.65,40.72,39.06
9.504,baseline,24.00,41.67,40.86,39.65,24.34,23.61,25.35,0.62,40.74,39.09
9.546,baseline,24.18,41.36,41.96,39.61,24.32,23.61,25.35,0.60,40.78,39.12
9.588,baseline,23.77,42.07,42.24,40.33,24.30,23.61,25.35,0.57,40.82,39.16
9.631,baseline,23.37,42.78,41.74,39.89,24.28,23.37,25.35,0.61,40.86,39.19
9.673,baseline,23.89,41.86,41.78,39.94,24.26,23.37,24.85,0.57,40.88,39.22
9.714,baseline,23.44,42.66,40.71,39.68,24.24,23.37,24.85,0.60,40.88,39.23
9.756,baseline,24.49,40.83,41.95,39.41,24.24,23.37,24.85,0.60,40.90,39.25
9.799,baseline,23.55,42.47,41.71,39.85,24.23,23.37,24.85,0.62,40.92,39.27
9.841,baseline,23.89,41.85,41.95,39.68,24.22,23.37,24.85,0.61,40.94,39.28
9.883,baseline,23.56,42.44,41.98,39.54,24.21,23.37,24.85,0.63,40.97,39.29
9.925,baseline,23.74,42.13,41.92,39.78,24.19,23.37,24.85,0.63,40.99,39.31
9.966,baseline,23.59,42.40,40.43,39.47,24.18,23.37,24.85,0.64,40.99,39.31
10.008,baseline,24.68,40.51,41.41,39.26,24.18,23.37,24.85,0.65,41.00,39.32
10.048,baseline,23.74,42.13,40.14,39.37,24.18,23.37,24.85,0.66,40.99,39.33
10.089,baseline,24.85,40.24,40.27,39.23,24.18,23.37,24.85,0.67,40.98,39.34
10.130,baseline,24.40,40.99,40.01,39.18,24.19,23.37,24.85,0.67,40.97,39.34
10.170,baseline,24.96,40.06,40.19,39.10,24.19,23.37,24.96,0.68,40.96,39.35
10.210,baseline,24.61,40.64,40.03,39.05,24.20,23.37,24.96,0.69,40.95,39.35
10.250,baseline,24.93,40.11,40.09,39.12,24.21,23.37,24.96,0.71,40.93,39.35
10.291,baseline,24.52,40.78,40.22,38.97,24.22,23.37,24.96,0.71,40.92,39.35
10.331,baseline,24.82,40.30,39.91,38.99,24.23,23.37,24.96,0.72,40.91,39.35
10.372,baseline,24.79,40.34,39.97,38.79,24.23,23.37,24.96,0.73,40.90,39.34
10.413,baseline,24.98,40.04,41.16,38.54,24.24,23.37,24.98,0.74,40.92,39.33
10.453,baseline,24.03,41.62,40.03,38.77,24.23,23.37,24.98,0.74,40.89,39.33
10.494,baseline,24.93,40.11,40.34,38.50,24.24,23.37,24.98,0.75,40.89,39.31
10.535,baseline,24.28,41.19,40.17,38.93,24.25,23.37,24.98,0.75,40.88,39.31
10.574,baseline,24.86,40.22,38.96,38.75,24.25,23.37,24.98,0.76,40.86,39.30
10.614,baseline,25.22,39.65,39.12,37.14,24.26,23.37,25.22,0.78,40.84,39.27
10.653,baseline,25.48,39.24,38.95,37.52,24.27,23.37,25.48,0.82,40.81,39.25
10.692,baseline,25.34,39.47,38.72,37.65,24.29,23.37,25.48,0.85,40.77,39.22
10.732,baseline,25.80,38.77,39.98,38.08,24.31,23.37,25.80,0.90,40.77,39.19
10.771,baseline,24.69,40.50,38.89,38.31,24.32,23.37,25.80,0.90,40.75,39.18
10.811,baseline,25.67,38.96,39.98,38.21,24.33,23.37,25.80,0.94,40.74,39.17
10.852,baseline,24.65,40.57,40.13,38.56,24.34,23.37,25.80,0.94,40.72,39.16
10.891,baseline,24.86,40.22,38.88,38.37,24.35,23.37,25.80,0.94,40.68,39.14
