elapsed_sec,version,fps,frame_time_ms,cpu_time_ms,gpu_time_ms,avg_fps,min_fps,max_fps,std_dev_fps,avg_cpu_time_ms,avg_gpu_time_ms
10.932,baseline,25.46,39.28,40.12,37.96,24.37,23.37,25.80,0.97,40.67,39.12
10.972,baseline,24.84,40.25,40.42,38.36,24.38,23.37,25.80,0.98,40.66,39.11
11.013,baseline,24.29,41.17,40.41,38.30,24.38,23.37,25.80,0.97,40.66,39.09
11.054,baseline,24.67,40.54,40.38,38.59,24.38,23.37,25.80,0.97,40.64,39.08
11.095,baseline,24.33,41.11,40.41,38.59,24.39,23.37,25.80,0.96,40.65,39.07
11.136,baseline,24.67,40.54,40.40,38.78,24.39,23.37,25.80,0.96,40.63,39.07
11.177,baseline,24.25,41.23,40.38,38.79,24.40,23.37,25.80,0.95,40.63,39.05
11.218,baseline,24.70,40.48,40.74,38.86,24.40,23.37,25.80,0.94,40.63,39.05
11.259,baseline,24.24,41.25,41.17,38.98,24.40,23.37,25.80,0.95,40.64,39.05
11.300,baseline,24.22,41.29,40.48,38.99,24.40,23.37,25.80,0.95,40.63,39.04
11.341,baseline,24.21,41.31,40.47,39.18,24.40,23.37,25.80,0.94,40.63,39.04
11.383,baseline,24.63,40.60,41.46,39.04,24.40,23.37,25.80,0.94,40.63,39.04
11.424,baseline,23.63,42.32,40.48,39.53,24.40,23.37,25.80,0.95,40.63,39.04
11.466,baseline,24.63,40.60,41.29,39.26,24.39,23.37,25.80,0.94,40.63,39.03
11.506,baseline,23.82,41.99,39.91,39.81,24.40,23.37,25.80,0.94,40.62,39.04
11.547,baseline,25.02,39.96,41.19,38.84,24.40,23.37,25.80,0.95,40.63,39.03
11.588,baseline,23.99,41.68,39.94,39.33,24.40,23.37,25.80,0.95,40.60,39.04
11.628,baseline,25.01,39.99,40.03,38.59,24.42,23.37,25.80,0.96,40.59,39.02
11.668,baseline,24.71,40.48,39.99,39.22,24.42,23.37,25.80,0.96,40.55,39.02
11.708,baseline,24.96,40.06,39.90,38.82,24.44,23.37,25.80,0.95,40.54,39.00
11.749,baseline,24.75,40.40,39.89,38.98,24.45,23.37,25.80,0.95,40.52,39.00
11.790,baseline,25.01,39.99,41.11,38.90,24.46,23.37,25.80,0.96,40.52,38.99
11.830,baseline,24.06,41.57,39.81,39.30,24.46,23.37,25.80,0.96,40.49,38.99
11.870,baseline,25.10,39.85,39.94,38.83,24.48,23.37,25.80,0.96,40.48,38.97
11.910,baseline,24.75,40.40,39.80,38.98,24.50,23.37,25.80,0.95,40.45,38.97
11.950,baseline,25.10,39.83,40.00,38.97,24.51,23.37,25.80,0.96,40.43,38.96
11.991,baseline,24.71,40.47,39.83,38.91,24.52,23.37,25.80,0.95,40.40,38.94
12.031,baseline,25.07,39.89,39.88,39.22,24.54,23.37,25.80,0.94,40.36,38.93
12.071,baseline,24.80,40.32,39.93,38.89,24.57,23.44,25.80,0.91,40.33,38.91
12.111,baseline,24.99,40.02,39.82,38.86,24.59,23.44,25.80,0.90,40.30,38.89
12.151,baseline,24.86,40.23,40.01,39.09,24.61,23.55,25.80,0.86,40.28,38.88
12.192,baseline,24.95,40.08,40.97,38.93,24.62,23.55,25.80,0.87,40.27,38.87
12.233,baseline,24.17,41.37,40.06,39.15,24.63,23.56,25.80,0.84,40.24,38.86
12.273,baseline,24.90,40.16,40.04,38.70,24.65,23.56,25.80,0.82,40.21,38.84
12.314,baseline,24.49,40.84,39.96,38.89,24.66,23.59,25.80,0.79,40.18,38.83
12.354,baseline,25.00,40.00,40.09,38.75,24.69,23.59,25.80,0.76,40.15,38.82
12.394,baseline,24.64,40.58,39.79,38.91,24.70,23.63,25.80,0.72,40.13,38.81
12.434,baseline,25.11,39.83,39.97,39.12,24.71,23.63,25.80,0.73,40.11,38.81
12.474,baseline,24.77,40.37,39.80,38.72,24.73,23.63,25.80,0.69,40.11,38.79
12.514,baseline,25.10,39.84,40.01,38.37,24.73,23.63,25.80,0.70,40.10,38.78
12.555,baseline,24.73,40.44,39.98,38.53,24.74,23.63,25.80,0.69,40.10,38.77
12.595,baseline,24.98,40.03,40.04,38.53,24.74,23.63,25.80,0.69,40.10,38.76
12.636,baseline,24.56,40.72,40.07,38.68,24.74,23.63,25.80,0.69,40.10,38.75
12.676,baseline,24.91,40.14,39.88,38.53,24.74,23.63,25.80,0.69,40.10,38.74
12.716,baseline,24.81,40.31,39.95,38.31,24.74,23.63,25.80,0.69,40.09,38.73
12.756,baseline,25.00,40.01,39.76,38.40,24.75,23.63,25.80,0.69,40.09,38.72
12.797,baseline,24.90,40.17,41.08,38.80,24.75,23.63,25.80,0.70,40.11,38.72
12.837,baseline,24.31,41.14,39.98,39.56,24.74,23.63,25.80,0.70,40.09,38.74
12.878,baseline,24.70,40.48,39.89,38.96,24.75,23.63,25.80,0.68,40.08,38.74
12.918,baseline,25.04,39.93,39.96,38.31,24.75,23.63,25.80,0.68,40.08,38.74
12.958,baseline,24.76,40.39,39.88,38.40,24.76,23.63,25.80,0.68,40.07,38.73
12.998,baseline,25.05,39.92,39.92,38.40,24.76,23.63,25.80,0.68,40.09,38.73
13.038,baseline,24.81,40.30,40.00,38.39,24.75,23.63,25.80,0.67,40.10,38.75
13.078,baseline,24.96,40.07,39.96,38.52,24.75,23.63,25.80,0.66,40.12,38.76
13.119,baseline,24.60,40.65,40.06,38.47,24.73,23.63,25.80,0.65,40.14,38.78
13.159,baseline,24.93,40.11,40.16,38.35,24.72,23.63,25.67,0.61,40.15,38.78
13.199,baseline,24.53,40.77,39.12,38.52,24.72,23.63,25.67,0.61,40.15,38.78
13.240,baseline,25.51,39.20,40.44,38.22,24.71,23.63,25.51,0.60,40.16,38.78
13.281,baseline,24.24,41.26,40.17,38.88,24.71,23.63,25.51,0.61,40.16,38.79
13.321,baseline,24.85,40.24,40.28,38.55,24.71,23.63,25.51,0.61,40.18,38.79
13.362,baseline,24.51,40.80,39.98,38.41,24.69,23.63,25.51,0.59,40.18,38.80
13.402,baseline,24.98,40.03,40.01,38.58,24.69,23.63,25.51,0.59,40.17,38.80
13.441,baseline,24.64,40.58,38.90,38.43,24.70,23.63,25.51,0.59,40.15,38.81
13.482,baseline,25.65,38.99,40.95,38.00,24.72,23.63,25.65,0.62,40.16,38.80
13.521,baseline,24.21,41.31,38.97,39.42,24.71,23.63,25.65,0.62,40.13,38.81
13.561,baseline,25.61,39.04,39.84,37.78,24.73,23.63,25.65,0.65,40.12,38.79
13.602,baseline,24.83,40.27,39.98,38.29,24.74,23.63,25.65,0.64,40.12,38.79
13.641,baseline,24.97,40.04,38.71,38.38,24.74,23.63,25.65,0.64,40.08,38.78
13.681,baseline,25.54,39.16,39.99,37.83,24.76,23.63,25.65,0.65,40.06,38.76
13.721,baseline,24.96,40.06,39.91,38.99,24.78,23.63,25.65,0.64,40.05,38.76
13.761,baseline,24.79,40.34,39.98,38.43,24.79,23.63,25.65,0.63,40.05,38.75
13.801,baseline,24.98,40.04,40.07,38.52,24.79,23.63,25.65,0.63,40.02,38.74
13.841,baseline,24.72,40.45,38.84,38.46,24.81,23.82,25.65,0.58,39.99,38.72
13.881,baseline,25.69,38.92,39.91,38.03,24.83,23.82,25.69,0.60,39.97,38.70
13.921,baseline,24.82,40.29,39.99,38.60,24.85,23.99,25.69,0.56,39.97,38.68
13.961,baseline,24.97,40.05,40.15,38.43,24.85,23.99,25.69,0.56,39.96,38.67
14.002,baseline,24.49,40.84,40.01,38.70,24.85,24.06,25.69,0.53,39.96,38.66
14.042,baseline,24.94,40.09,40.09,38.69,24.85,24.06,25.69,0.53,39.96,38.66
14.083,baseline,24.63,40.60,40.01,38.64,24.85,24.06,25.69,0.53,39.96,38.65
14.123,baseline,24.95,40.08,39.96,38.42,24.85,24.06,25.69,0.53,39.96,38.65
14.163,baseline,24.80,40.33,39.99,38.37,24.85,24.06,25.69,0.53,39.96,38.64
14.203,baseline,24.96,40.06,40.19,38.52,24.85,24.06,25.69,0.53,39.95,38.63
14.244,baseline,24.37,41.03,40.24,38.57,24.86,24.17,25.69,0.51,39.95,38.62
14.285,baseline,24.78,40.35,40.25,38.52,24.85,24.17,25.69,0.51,39.96,38.61
14.326,baseline,24.42,40.95,40.23,38.50,24.85,24.17,25.69,0.52,39.97,38.61
14.366,baseline,24.80,40.33,40.43,38.30,24.84,24.17,25.69,0.52,39.97,38.59
14.408,baseline,24.23,41.27,40.61,38.91,24.83,24.17,25.69,0.53,39.99,38.59
14.449,baseline,24.55,40.73,41.05,38.95,24.82,24.17,25.69,0.53,40.00,38.59
14.490,baseline,24.08,41.54,40.85,38.91,24.81,24.08,25.69,0.56,40.02,38.59
14.531,baseline,24.41,40.96,40.63,38.88,24.80,24.08,25.69,0.56,40.03,38.59
14.572,baseline,24.12,41.47,40.28,39.10,24.79,24.08,25.69,0.58,40.04,38.59
14.612,baseline,24.76,40.38,40.24,38.73,24.79,24.08,25.69,0.58,40.03,38.59
14.654,baseline,24.42,40.95,40.56,39.01,24.79,24.08,25.69,0.57,40.03,38.58
14.696,baseline,24.58,40.68,41.90,39.25,24.79,24.08,25.69,0.57,40.07,38.59
14.737,baseline,23.59,42.39,40.80,39.65,24.77,23.59,25.69,0.62,40.08,38.61
14.778,baseline,24.44,40.91,41.40,39.11,24.76,23.59,25.69,0.63,40.10,38.61
14.821,baseline,23.66,42.26,41.61,40.03,24.74,23.59,25.69,0.67,40.13,38.63
14.862,baseline,23.96,41.73,41.41,39.81,24.72,23.59,25.69,0.69,40.16,38.64
14.904,baseline,23.73,42.13,41.24,39.95,24.71,23.59,25.69,0.72,40.18,38.66
14.946,baseline,24.20,41.32,41.71,39.26,24.69,23.59,25.69,0.72,40.21,38.68
14.987,baseline,23.69,42.21,40.77,39.77,24.67,23.59,25.69,0.75,40.22,38.70
15.030,baseline,24.44,40.92,42.04,39.05,24.66,23.59,25.69,0.75,40.25,38.71
15.071,baseline,23.51,42.54,40.61,39.94,24.65,23.51,25.69,0.80,40.26,38.73
15.112,baseline,24.56,40.72,41.34,39.14,24.64,23.51,25.69,0.79,40.29,38.74
15.153,baseline,23.76,42.09,40.27,39.77,24.62,23.51,25.69,0.82,40.29,38.76
15.195,baseline,24.79,40.34,41.27,39.23,24.62,23.51,25.69,0.81,40.32,38.78
15.235,baseline,23.93,41.79,40.01,39.95,24.60,23.51,25.69,0.82,40.30,38.80
15.275,baseline,24.94,40.09,39.89,38.82,24.61,23.51,25.69,0.82,40.30,38.78
15.316,baseline,24.81,40.30,40.04,38.89,24.61,23.51,25.69,0.83,40.30,38.78
15.357,baseline,24.93,40.12,41.19,38.82,24.61,23.51,25.69,0.82,40.32,38.79
15.398,baseline,23.94,41.78,40.56,39.17,24.60,23.51,25.69,0.84,40.33,38.80
15.439,baseline,24.58,40.68,40.75,39.20,24.59,23.51,25.69,0.83,40.35,38.82
15.481,baseline,24.24,41.26,42.02,39.41,24.58,23.51,25.69,0.83,40.38,38.83
15.524,baseline,23.73,42.14,42.05,39.80,24.56,23.51,25.69,0.85,40.42,38.86
15.566,baseline,23.48,42.58,41.61,39.50,24.54,23.48,25.69,0.88,40.44,38.87
15.606,baseline,23.97,41.72,40.42,39.61,24.52,23.48,25.69,0.89,40.45,38.89
15.648,baseline,24.29,41.16,41.27,39.32,24.52,23.48,25.69,0.89,40.48,38.91
15.689,baseline,24.18,41.36,41.08,39.83,24.50,23.48,25.69,0.87,40.49,38.93
15.731,baseline,24.05,41.59,41.13,39.27,24.50,23.48,25.69,0.87,40.51,38.94
15.772,baseline,24.27,41.20,41.17,39.43,24.49,23.48,25.69,0.87,40.52,38.95
15.813,baseline,23.99,41.68,40.37,39.70,24.48,23.48,25.69,0.87,40.53,38.98
15.854,baseline,24.69,40.50,40.34,39.14,24.47,23.48,25.69,0.87,40.53,38.99
15.895,baseline,24.36,41.04,40.39,39.25,24.47,23.48,25.69,0.87,40.56,39.00
15.935,baseline,24.69,40.50,40.66,39.15,24.45,23.48,25.69,0.84,40.56,39.02
15.978,baseline,24.29,41.17,42.09,39.20,24.45,23.48,25.69,0.83,40.61,39.01
16.019,baseline,23.69,42.22,40.93,39.92,24.42,23.48,25.69,0.82,40.63,39.05
16.061,baseline,24.13,41.45,41.56,39.26,24.41,23.48,25.69,0.81,40.65,39.07
16.103,baseline,24.02,41.64,41.46,40.17,24.40,23.48,25.69,0.81,40.70,39.10
16.145,baseline,23.67,42.24,41.35,39.69,24.36,23.48,25.69,0.79,40.72,39.13
16.186,baseline,24.10,41.49,41.38,39.74,24.35,23.48,25.69,0.78,40.74,39.14
16.229,baseline,23.73,42.15,41.59,39.48,24.33,23.48,25.69,0.79,40.77,39.16
16.271,baseline,23.98,41.70,41.83,40.10,24.32,23.48,25.69,0.78,40.80,39.18
16.313,baseline,23.62,42.33,42.03,39.51,24.30,23.48,25.69,0.79,40.85,39.20
16.354,baseline,23.72,42.16,41.00,39.78,24.27,23.48,24.97,0.74,40.87,39.23
16.398,baseline,24.06,41.56,43.16,39.17,24.25,23.48,24.97,0.73,40.92,39.24
16.440,baseline,23.12,43.26,41.47,40.41,24.22,23.12,24.96,0.76,40.95,39.27
16.482,baseline,23.59,42.38,41.44,39.41,24.21,23.12,24.96,0.77,40.97,39.28
16.522,baseline,24.08,41.53,40.30,40.00,24.19,23.12,24.96,0.76,40.97,39.31
16.565,baseline,24.38,41.01,41.74,39.23,24.19,23.12,24.96,0.75,41.00,39.32
16.606,baseline,23.89,41.85,40.71,39.71,24.17,23.12,24.96,0.74,41.02,39.34
16.648,baseline,24.27,41.21,42.10,39.42,24.16,23.12,24.96,0.72,41.05,39.36
16.690,baseline,23.68,42.23,41.69,40.06,24.14,23.12,24.94,0.71,41.08,39.38
16.733,baseline,23.50,42.55,41.57,39.61,24.13,23.12,24.94,0.72,41.10,39.40
16.774,baseline,24.00,41.67,41.31,39.84,24.11,23.12,24.94,0.71,41.12,39.42
16.816,baseline,23.79,42.04,41.21,39.57,24.10,23.12,24.94,0.71,41.13,39.44
16.857,baseline,24.23,41.28,41.31,39.58,24.09,23.12,24.94,0.70,41.15,39.46
16.899,baseline,23.84,41.94,41.52,39.39,24.09,23.12,24.94,0.70,41.16,39.47
16.941,baseline,24.03,41.62,41.96,39.68,24.08,23.12,24.94,0.69,41.18,39.48
16.984,baseline,23.55,42.46,42.06,39.41,24.07,23.12,24.94,0.70,41.20,39.49
17.025,baseline,23.71,42.18,41.06,40.08,24.06,23.12,24.94,0.70,41.20,39.51
17.068,baseline,24.04,41.60,42.00,39.35,24.06,23.12,24.94,0.70,41.23,39.51
17.110,baseline,23.73,42.14,41.76,39.75,24.04,23.12,24.94,0.69,41.26,39.53
17.150,baseline,23.65,42.28,40.29,39.56,24.03,23.12,24.94,0.69,41.25,39.54
17.193,baseline,24.77,40.37,42.40,39.44,24.03,23.12,24.94,0.69,41.26,39.54
17.234,baseline,23.25,43.01,40.24,40.43,24.03,23.12,24.94,0.71,41.25,39.55
17.275,baseline,24.79,40.34,41.22,39.23,24.03,23.12,24.94,0.72,41.25,39.56
17.316,baseline,23.95,41.75,40.06,39.87,24.04,23.12,24.94,0.72,41.22,39.55
17.357,baseline,24.91,40.14,41.11,39.21,24.05,23.12,24.94,0.74,41.22,39.54
17.398,baseline,24.06,41.56,41.11,39.69,24.06,23.12,24.94,0.74,41.22,39.54
17.439,baseline,24.29,41.17,40.26,39.63,24.06,23.12,24.94,0.74,41.19,39.55
17.481,baseline,24.54,40.76,41.89,39.10,24.07,23.12,24.94,0.74,41.21,39.53
17.523,baseline,23.80,42.01,41.76,40.07,24.06,23.12,24.94,0.74,41.21,39.55
17.565,baseline,23.65,42.29,41.93,39.93,24.06,23.12,24.94,0.74,41.23,39.55
17.608,baseline,23.77,42.06,42.07,40.33,24.05,23.12,24.94,0.73,41.24,39.57
17.650,baseline,23.48,42.60,41.32,40.09,24.05,23.12,24.94,0.74,41.26,39.58
17.691,baseline,24.16,41.40,41.41,39.65,24.04,23.12,24.94,0.72,41.26,39.58
17.733,baseline,23.78,42.06,41.37,39.49,24.03,23.12,24.94,0.72,41.28,39.58
17.775,baseline,24.12,41.46,41.43,39.98,24.02,23.12,24.93,0.70,41.31,39.60
17.817,baseline,23.72,42.16,41.81,40.47,24.00,23.12,24.93,0.68,41.34,39.62
17.858,baseline,23.85,41.93,40.88,39.44,23.98,23.12,24.91,0.65,41.33,39.63
17.901,baseline,24.16,41.38,42.19,39.32,23.99,23.12,24.91,0.65,41.36,39.63
17.943,baseline,23.63,42.33,41.73,39.66,23.97,23.12,24.91,0.64,41.38,39.64
17.985,baseline,23.45,42.64,41.49,39.91,23.96,23.12,24.91,0.65,41.37,39.65
18.025,baseline,24.03,41.61,40.31,39.58,23.96,23.12,24.91,0.65,41.34,39.65
18.068,baseline,24.35,41.07,41.43,39.17,23.98,23.12,24.91,0.64,41.34,39.64
18.109,baseline,24.09,41.52,41.65,39.90,23.98,23.12,24.91,0.64,41.36,39.65
18.151,baseline,23.52,42.52,40.72,40.12,23.97,23.12,24.91,0.65,41.35,39.66
18.193,baseline,24.49,40.83,41.93,39.29,23.97,23.12,24.91,0.66,41.36,39.65
18.236,baseline,23.55,42.46,42.40,39.71,23.96,23.12,24.91,0.66,41.38,39.66
18.278,baseline,23.52,42.52,42.03,39.47,23.95,23.12,24.91,0.67,41.40,39.66
18.321,baseline,23.49,42.58,42.71,40.00,23.94,23.12,24.91,0.68,41.44,39.66
18.364,baseline,23.33,42.86,42.46,40.84,23.92,23.12,24.91,0.67,41.47,39.69
18.405,baseline,23.21,43.08,40.27,40.64,23.90,23.12,24.91,0.68,41.47,39.72
18.446,baseline,24.77,40.37,40.80,38.25,23.90,23.12,24.91,0.69,41.47,39.70
18.488,baseline,24.22,41.28,41.94,39.40,23.90,23.12,24.91,0.68,41.47,39.70
18.532,baseline,23.76,42.08,43.43,40.21,23.90,23.12,24.91,0.68,41.51,39.71
18.574,baseline,22.75,43.96,41.96,41.20,23.88,22.75,24.91,0.73,41.52,39.74
18.616,baseline,23.75,42.11,41.33,40.00,23.87,22.75,24.91,0.73,41.51,39.74
18.659,baseline,23.78,42.05,42.44,39.99,23.88,22.75,24.91,0.73,41.53,39.74
18.702,baseline,23.51,42.53,42.86,40.73,23.87,22.75,24.91,0.74,41.56,39.76
18.744,baseline,23.05,43.38,41.98,40.62,23.85,22.75,24.91,0.76,41.56,39.78
18.786,baseline,23.75,42.10,41.03,39.58,23.85,22.75,24.91,0.76,41.55,39.77
18.830,baseline,23.76,42.09,43.56,39.25,23.85,22.75,24.91,0.76,41.58,39.77
18.873,baseline,22.89,43.69,43.16,41.33,23.84,22.75,24.91,0.79,41.61,39.79
18.917,baseline,22.89,43.69,42.78,41.04,23.82,22.75,24.91,0.82,41.61,39.82
18.962,baseline,23.32,42.89,44.85,41.45,23.82,22.75,24.91,0.81,41.66,39.84
19.005,baseline,21.92,45.62,42.50,42.83,23.79,21.92,24.91,0.93,41.68,39.90
19.050,baseline,23.48,42.58,44.84,41.30,23.78,21.92,24.91,0.93,41.76,39.92
19.093,baseline,21.85,45.76,42.61,42.89,23.74,21.85,24.91,1.04,41.77,39.98
19.137,baseline,23.40,42.74,43.16,40.43,23.73,21.85,24.91,1.04,41.81,39.99
19.183,baseline,22.60,44.25,45.01,41.46,23.70,21.85,24.91,1.07,41.86,40.03
19.225,baseline,22.16,45.13,42.56,43.16,23.67,21.85,24.91,1.13,41.87,40.08
19.271,baseline,23.08,43.32,44.78,41.39,23.67,21.85,24.91,1.14,41.93,40.11
19.318,baseline,22.29,44.86,46.95,43.35,23.64,21.85,24.91,1.18,42.02,40.16
19.363,baseline,20.99,47.64,43.89,45.09,23.58,20.99,24.91,1.37,42.07,40.26
19.409,baseline,22.72,44.01,46.02,42.46,23.56,20.99,24.91,1.37,42.14,40.30
19.458,baseline,21.37,46.80,48.47,44.99,23.51,20.99,24.91,1.48,42.26,40.40
19.511,baseline,20.58,48.60,52.73,46.34,23.45,20.58,24.91,1.67,42.44,40.51
19.565,baseline,18.69,53.51,53.69,50.93,23.35,18.69,24.91,2.17,42.63,40.70
19.615,baseline,18.57,53.84,49.34,52.30,23.24,18.57,24.91,2.59,42.77,40.90
19.671,baseline,19.90,50.25,55.14,48.14,23.17,18.57,24.91,2.74,42.99,41.05
19.734,baseline,18.10,55.26,62.98,53.79,23.05,18.10,24.91,3.14,43.34,41.29
19.795,baseline,15.62,64.02,59.47,60.90,22.86,15.62,24.91,4.10,43.66,41.64
19.862,baseline,16.79,59.56,67.53,57.93,22.69,15.62,24.91,4.55,44.08,41.95
19.929,baseline,14.57,68.64,65.33,65.47,22.47,14.57,24.91,5.53,44.50,42.37
19.998,baseline,15.28,65.45,69.80,63.98,22.27,14.57,24.91,6.12,44.98,42.78
20.070,baseline,14.15,70.67,71.02,68.24,22.03,14.15,24.91,6.93,45.49,43.25
20.144,baseline,14.06,71.13,73.32,69.69,21.78,14.06,24.77,7.64,46.03,43.76
20.216,baseline,13.40,74.61,71.00,71.77,21.52,13.40,24.77,8.46,46.53,44.29
20.284,baseline,14.05,71.15,67.57,68.71,21.29,13.40,24.77,9.00,46.98,44.78
20.351,baseline,14.53,68.82,65.43,65.63,21.08,13.40,24.77,9.38,47.38,45.22
20.422,baseline,15.26,65.53,71.18,63.66,20.91,13.40,24.77,9.64,47.87,45.61
20.496,baseline,13.88,72.05,73.37,69.82,20.70,13.40,24.77,10.09,48.39,46.11
20.570,baseline,13.60,73.51,73.46,71.65,20.47,13.40,24.77,10.56,48.91,46.63
20.638,baseline,13.39,74.71,66.73,71.13,20.25,13.39,24.77,11.03,49.34,47.15
20.709,baseline,14.95,66.87,71.08,64.46,20.08,13.39,24.77,11.21,49.83,47.57
20.781,baseline,13.83,72.30,71.01,69.86,19.88,13.39,24.77,11.52,50.33,48.07
20.849,baseline,14.05,71.17,67.52,68.94,19.68,13.39,24.77,11.77,50.76,48.55
20.915,baseline,14.59,68.54,65.45,65.89,19.52,13.39,24.77,11.93,51.15,48.98
20.980,baseline,15.25,65.57,64.59,63.73,19.37,13.39,24.77,12.01,51.55,49.38
21.045,baseline,15.22,65.71,64.13,62.69,19.22,13.39,24.77,12.06,51.92,49.77
21.114,baseline,15.57,64.24,68.72,62.84,19.08,13.39,24.77,12.09,52.37,50.16
21.180,baseline,14.32,69.84,65.20,66.91,18.92,13.39,24.77,12.23,52.76,50.61
21.245,baseline,15.30,65.34,64.07,63.14,18.78,13.39,24.77,12.24,53.16,51.00
21.309,baseline,15.39,64.97,64.06,62.13,18.64,13.39,24.77,12.23,53.53,51.38
21.373,baseline,15.58,64.19,63.83,62.38,18.51,13.39,24.77,12.20,53.90,51.76
21.440,baseline,15.50,64.50,65.99,62.80,18.38,13.39,24.77,12.18,54.32,52.14
21.505,baseline,15.13,66.11,64.96,64.30,18.24,13.39,24.77,12.14,54.71,52.55
21.571,baseline,15.25,65.60,64.83,63.42,18.11,13.39,24.77,12.11,55.08,52.95
21.635,baseline,15.41,64.88,63.85,63.15,17.99,13.39,24.77,12.05,55.45,53.34
21.699,baseline,15.53,64.41,63.95,62.83,17.88,13.39,24.77,11.99,55.80,53.72
21.763,baseline,15.62,64.02,63.85,62.78,17.76,13.39,24.77,11.91,56.16,54.09
21.824,baseline,15.50,64.53,60.52,62.41,17.65,13.39,24.77,11.83,56.49,54.45
21.886,baseline,16.50,60.62,61.56,58.93,17.55,13.39,24.22,11.64,56.84,54.80
21.944,baseline,16.07,62.23,57.02,59.73,17.44,13.39,23.78,11.48,57.09,55.14
22.002,baseline,17.51,57.11,58.04,55.18,17.36,13.39,23.78,11.31,57.33,55.39
22.057,baseline,17.07,58.57,54.78,56.53,17.29,13.39,23.78,11.17,57.55,55.64
22.115,baseline,18.24,54.84,58.16,53.47,17.23,13.39,23.78,10.99,57.83,55.87
22.175,baseline,17.05,58.66,59.20,56.87,17.15,13.39,23.76,10.79,58.11,56.15
22.235,baseline,16.87,59.26,60.27,58.18,17.07,13.39,23.76,10.59,58.40,56.44
22.291,baseline,16.46,60.76,55.69,58.65,16.98,13.39,23.76,10.41,58.63,56.74
22.349,baseline,17.94,55.73,58.01,54.13,16.92,13.39,23.76,10.18,58.91,56.98
22.405,baseline,17.10,58.49,54.64,56.21,16.84,13.39,23.48,9.94,59.09,57.26
22.459,baseline,18.28,54.70,54.66,53.76,16.79,13.39,23.48,9.75,59.29,57.47
22.514,baseline,18.14,55.12,54.68,53.21,16.73,13.39,23.48,9.55,59.48,57.67
22.571,baseline,18.27,54.75,56.95,53.57,16.68,13.39,23.48,9.32,59.69,57.88
22.630,baseline,17.40,57.47,58.22,56.01,16.62,13.39,23.48,9.13,59.95,58.09
22.689,baseline,17.16,58.28,59.25,57.32,16.55,13.39,23.40,8.85,60.19,58.36
22.745,baseline,16.73,59.78,54.70,57.36,16.49,13.39,23.40,8.64,60.39,58.60
22.802,baseline,18.26,54.76,56.92,53.76,16.43,13.39,23.08,8.36,60.62,58.83
22.861,baseline,17.42,57.40,59.14,56.00,16.37,13.39,23.08,8.08,60.85,59.07
22.917,baseline,16.88,59.23,55.91,57.41,16.31,13.39,23.08,7.82,61.08,59.31
22.976,baseline,17.68,56.56,58.12,54.61,16.25,13.39,22.72,7.49,61.30,59.53
23.033,baseline,17.19,58.19,57.07,56.77,16.19,13.39,22.72,7.18,61.47,59.75
23.088,baseline,17.33,57.71,53.73,55.58,16.15,13.39,22.72,6.96,61.63,59.92
